"","Area","Perimeter","MajorAxisLength","MinorAxisLength","Eccentricity","ConvexArea","Extent"
"378",28169,848.181,252.2935354,160.3157527,0.75008155,28457,0.784798022
"379",36657,941.501,229.7261547,184.9184304,0.735386912,37436,0.719648113
"380",49363,932.524,353.0953285,199.3613206,0.819175008,49891,0.668641969
"381",43132,683.025,272.4650688,208.2512884,0.721586497,42275,0.759928121
"382",29257,482.717,209.9625167,157.9423172,0.706570191,32446,0.777428327
"383",41874,776.553,230.6885141,214.7206533,0.512300772,39092,0.757663007
"384",26216,624.652,220.639304,135.1416671,0.731710187,29284,0.784041578
"385",41340,910.465,270.8035814,161.9551354,0.793330136,40825,0.798223057
"386",38042,721.551,297.5496414,170.4157647,0.844780022,41248,0.791234362
"387",34052,521.204,254.1255389,144.1677664,0.730473008,31960,0.739818443
"388",36471,1001.132,214.2871714,193.2764511,0.59136419,39125,0.764167532
"389",37199,917.221,260.4559066,184.3708989,0.719081875,37163,0.773739152
"390",32955,891.075,295.724407,135.4473156,0.812373407,33894,0.714722611
"391",38820,895.023,234.7181153,179.9167131,0.693298186,53895,0.789593023
"392",33666,596.267,265.6191491,143.7232209,0.803640763,30283,0.747130266
"393",42464,566.524,282.4198831,199.0602126,0.76465109,36467,0.788141197
"394",44349,923.737,311.3059235,216.0406682,0.731801082,44936,0.702541692
"395",29395,557.385,222.6470741,185.4138018,0.748394806,30486,0.807328282
"396",21406,532.082,191.2135921,133.4347614,0.68887457,24379,0.723116227
"397",27887,785.589,249.0236472,185.1777459,0.721289973,28195,0.736721497
"398",27284,782.054,221.1328126,162.5203428,0.695822147,26535,0.790713453
"399",30383,732.145,276.0212725,182.0993815,0.81305084,31752,0.647850594
"400",30716,660.181,268.2788995,171.1965948,0.742613398,47397,0.744773248
"401",32002,943.521,237.889223,136.540545,0.803280222,33687,0.75317402
"402",40173,548.972,211.2120367,236.7446045,0.447973517,36748,0.772020598
"403",41061,824.051,265.9231768,161.2636646,0.731272842,37790,0.768243167
"404",34208,792.088,253.315162,149.6608146,0.712924683,28134,0.784588508
"405",28144,540.264,202.9683331,170.9399773,0.698773728,28844,0.765829791
"406",26724,608.878,247.1996618,126.6441776,0.759760442,23733,0.689020499
"407",24216,441.358,219.1325076,116.7453008,0.807471,26491,0.69070234
"408",40065,539.775,243.4810651,192.834487,0.539879667,42267,0.759445107
"409",32415,541.212,224.7621637,189.5032364,0.702668382,34254,0.748318794
"410",39289,1015.286,292.6371573,199.0028994,0.836286475,40990,0.794434896
"411",29686,757.938,238.8689374,131.1561905,0.806494467,27774,0.703603936
"412",28601,882.345,252.0065437,182.0894614,0.699637301,27926,0.716950144
"413",41723,852.883,291.7245113,176.3564665,0.702751096,42246,0.76090801
"414",31588,906.034,207.4657188,137.4938724,0.730507635,44252,0.816129344
"415",27240,557.24,239.9151564,173.9226816,0.741151899,28838,0.722398262
"416",34828,971.35,272.2028216,189.7086374,0.694113618,35268,0.722862324
"417",28139,628.203,253.2829791,165.6174591,0.676512002,28622,0.821244623
"418",48179,997.965,328.9484399,178.6375569,0.781208492,49589,0.799682501
"419",42047,586.383,274.0651348,180.7667316,0.665068365,42484,0.749895682
"420",33520,561.995,263.8750195,190.1541125,0.702194711,36286,0.759614552
"421",26802,629.545,238.3088811,137.9397449,0.697536116,28429,0.748589616
"422",29819,717.633,263.1297146,150.2828439,0.793105016,28719,0.784489377
"423",29976,724.509,254.4194965,155.0254088,0.789296241,29667,0.786371661
"424",27668,635.379,223.6266528,154.8738635,0.611036872,29304,0.750543935
"425",25649,813.261,203.5148974,166.9541135,0.660150432,23601,0.758915527
"426",27552,456.593,246.6341113,156.6421008,0.672393846,28485,0.737752722
"427",33581,784.813,222.3062622,175.9456259,0.760689186,35539,0.8145445
"428",29310,548.247,245.914065,155.7043396,0.709966712,31174,0.803857372
"429",37843,822.138,244.6282443,156.2773978,0.757502945,39360,0.748352536
"430",44468,1044.741,319.2397015,213.2560493,0.845600691,45091,0.779161261
"431",29430,493.209,253.6769228,134.2931468,0.708530109,29944,0.738144942
"432",52167,680.215,315.6668793,225.6028359,0.758217605,38511,0.75333864
"433",31010,644.973,276.39727,116.3167008,0.835183914,30898,0.758835167
"434",30787,939.8,268.8272945,151.1634656,0.71405009,47218,0.759225381
"435",35550,653.142,256.7225934,175.2550461,0.56064376,34379,0.771341577
"436",36961,974.308,275.3026008,186.8971591,0.753388386,39153,0.812874598
"437",46065,728.791,288.5293112,227.9039244,0.579453056,62516,0.79412113
"438",35899,663.924,233.5441534,149.1491408,0.722127417,20628,0.709874533
"439",49993,822.369,321.0595663,195.2820829,0.744978904,49657,0.789114783
"440",31428,820.419,265.724982,161.7733946,0.755260386,30003,0.731714943
"441",40654,930.425,268.6538206,182.2244357,0.555539689,40418,0.75036665
"442",35915,673.883,225.10798,179.848628,0.557331445,35862,0.774397555
"443",28491,827.878,268.8489274,179.6470161,0.746207878,30382,0.721162649
"444",27832,627.204,247.7746386,176.3661389,0.790942649,43133,0.739057984
"445",26680,769.544,215.3136297,181.6806211,0.676318687,27889,0.732645206
"446",39410,955.749,286.498191,198.5947945,0.782601449,22368,0.749950413
"447",30226,587.657,254.9728012,148.5217287,0.696477536,32778,0.792704815
"448",44089,651.101,249.8670441,184.9519637,0.58599809,41546,0.777045357
"449",50637,972.368,302.0947226,229.0360408,0.79597686,67922,0.792712982
"450",32374,872.415,236.0905381,166.1533077,0.751046237,32742,0.777375457
"451",34435,768.984,256.1662425,167.5832585,0.707251265,33405,0.779152933
"452",27578,522.908,208.7551474,174.0102866,0.718286712,28320,0.813840347
"453",30782,930.216,200.7605143,195.2899324,0.532559167,33334,0.761824651
"454",30327,585.753,218.594262,215.5287827,0.416749371,34667,0.791251593
"455",27917,421.235,237.5832729,140.3474511,0.725766442,26771,0.792035277
"456",35719,701.125,255.139912,172.3410871,0.705870737,21729,0.730088566
"457",27156,725.119,203.5411287,134.4425848,0.761225698,27592,0.789073619
"458",36886,885.446,291.1815046,188.3526622,0.743692018,37269,0.784403615
"459",45451,766.548,306.1902609,190.7992536,0.768911705,45597,0.773189968
"460",43605,890.996,297.4469374,162.1545394,0.758347054,29804,0.771415187
"461",43170,752.037,321.4468978,172.2519303,0.764290885,43675,0.690344138
"462",42728,767.646,258.2235202,168.805406,0.702427521,42231,0.71442882
"463",46982,1040.428,293.1434738,162.5316128,0.723938741,43407,0.69456014
"464",41102,979.646,310.5914183,156.3887622,0.776501125,41520,0.766739236
"465",31818,540.794,268.4741442,151.7408659,0.707941398,48503,0.737774052
"466",27110,395.993,201.505799,171.0768111,0.609849731,23340,0.798747608
"467",50232,901.529,300.5741807,210.6955136,0.831210729,53374,0.692120388
"468",25164,666.254,192.5137994,150.8846059,0.67405508,26421,0.709955519
"469",39865,1006.723,303.530205,202.8225308,0.811491688,24631,0.706284503
"470",43525,628.326,279.5993234,209.8972415,0.820996726,42969,0.786776926
"471",33506,768.161,269.5287894,175.4545336,0.82514648,32071,0.808773345
"472",35509,753.779,243.4864737,189.0491813,0.672534739,21710,0.787667685
"473",28999,450.165,211.9126168,152.0446951,0.747619118,22847,0.805719751
"474",24008,702.746,203.515793,157.6396674,0.756054183,23975,0.758197041
"475",26703,591.309,249.5002164,164.0123122,0.697696653,28839,0.765097264
"476",43968,925.385,305.5807784,209.2941818,0.804099984,42917,0.683285472
"477",30466,571.5,226.9011375,160.7132975,0.73295462,32599,0.787157328
"478",30243,629.531,259.9127588,164.1099904,0.792071002,16021,0.715813015
"479",33391,631.071,254.8951665,187.7951536,0.773437346,20565,0.796409217
"480",27466,702.18,237.7504623,176.9175692,0.841510291,43529,0.822388263
"481",29603,871.582,258.738618,146.7787737,0.740719065,28351,0.829484557
"482",28423,811.088,245.8187014,136.5231786,0.759559022,27757,0.716032949
"483",47053,966.999,295.1245116,225.9050954,0.600050697,48118,0.772560762
"484",29043,769.284,254.7220935,156.0199718,0.784192827,27941,0.715182172
"485",39621,821.678,307.865822,168.0917534,0.813920483,36455,0.706833979
"486",26279,787.79,248.4967648,127.7337872,0.754852966,28482,0.698166943
"487",26743,583.963,206.1364991,165.6476923,0.730762884,31175,0.801807252
"488",46368,1051.678,307.4017933,175.0576796,0.847217991,53381,0.810117255
"489",40017,897.462,250.0378423,209.0377632,0.707805465,38205,0.737929651
"490",34397,516.374,232.1672485,182.3507162,0.747452678,36129,0.758515478
"491",42349,699.023,275.3755489,197.2622256,0.726998716,38702,0.710401769
"492",36720,517.876,234.2696763,192.2593948,0.725186514,22969,0.717762781
"493",25240,900.349,237.750822,168.3321763,0.80672777,41885,0.693412378
"494",29222,843.555,220.2448854,165.2977106,0.530812527,32177,0.761106435
"495",35631,708.908,252.0849709,173.405516,0.753609013,20901,0.711429815
"496",40351,693.118,277.7438073,160.2538682,0.782326581,38440,0.757374569
"497",32183,742.16,234.5454736,139.7583424,0.769336471,31197,0.716194581
"498",33329,922.235,255.743289,149.896575,0.704122137,29581,0.793912295
"499",36061,778.655,271.1774666,191.6375116,0.727304913,35627,0.70334296
"500",40167,964.086,293.4828151,155.3096613,0.786459437,38189,0.778506786
"501",32517,962.527,270.5596566,145.1144421,0.797368589,32996,0.709720914
"502",25038,441.817,240.8768668,170.4325864,0.793144524,10842,0.733462191
"503",32438,602.126,244.091616,156.7856583,0.68957016,36550,0.722662847
"504",32891,915.847,258.3690312,197.0632396,0.780398299,19957,0.729067866
"505",32418,500.328,244.1768359,156.1031695,0.731146709,30972,0.680602155
"506",44459,688.771,303.8543156,182.5656433,0.772194053,46838,0.77395576
"507",37513,840.99,276.1457724,155.1046973,0.770975025,35262,0.720717678
"508",46515,1064.465,268.410794,176.1239411,0.766632216,43935,0.718237485
"509",27002,888.013,227.4856002,183.2776578,0.677371773,27013,0.791503247
"510",37361,622.666,240.5516214,174.0988686,0.746835765,34555,0.829022853
"511",41379,822.05,244.6954084,169.9188168,0.680943384,25835,0.769176045
"512",32781,833.538,260.8773227,176.129488,0.81331861,32189,0.80527528
"513",35830,1016.416,260.8425939,162.0887511,0.785511946,38010,0.740783375
"514",28913,565.161,254.0598442,132.8326275,0.780627677,32556,0.766942012
"515",46467,715.47,286.9567177,177.212603,0.722414152,47255,0.680964604
"516",32199,682.084,205.4549672,156.0135009,0.687338682,15150,0.769275284
"517",48937,794.621,337.6819866,223.9267371,0.755452594,50579,0.711763669
"518",35545,922.611,266.7353454,165.0791216,0.622912062,52714,0.806342978
"519",21821,688.49,196.5359269,122.762338,0.717511159,21914,0.755065837
"520",25623,753.225,194.5848346,127.3073193,0.773254216,25685,0.726669023
"521",46482,1073.948,286.676137,212.1849545,0.659641804,44656,0.767512909
"522",39536,561.699,256.1340775,162.1543762,0.710198059,38334,0.738969281
"523",26886,490.571,216.4199524,137.5541125,0.681751209,25978,0.808168355
"524",36082,631.436,230.3322407,160.746446,0.725707805,33840,0.795688021
"525",27546,421.065,246.8589743,171.1053623,0.681557004,13666,0.787209742
"526",32262,638.374,205.4121055,152.4110162,0.753109864,44836,0.693542069
"527",40438,647.52,265.1625891,189.5885522,0.607986126,40298,0.787570021
"528",34554,767.236,250.2034099,163.1084395,0.616592266,34181,0.74998845
"529",34701,756.448,243.7247174,169.5485834,0.579273988,39616,0.771986736
"530",42067,656.163,291.8966272,162.5769468,0.696809288,42060,0.736247399
"531",52663,1076.098,323.7794861,217.0850953,0.807327355,52580,0.825670627
"532",52333,1116.552,331.4392046,210.8626174,0.779735114,49961,0.713607256
"533",35093,767.963,247.235268,214.6492467,0.470041113,35541,0.788412073
"534",37067,607.647,273.4458505,175.6724261,0.729891175,56131,0.739474243
"535",35388,762.228,243.8792266,168.6904559,0.776294604,34974,0.805831666
"536",53137,789.151,301.6568822,206.4197919,0.724472044,52490,0.730531876
"537",38068,611.617,268.4952405,169.071198,0.681796222,37405,0.756169278
"538",22092,628.467,214.0300238,133.2061858,0.694141815,24382,0.800500174
"539",31344,603.728,206.466406,196.4837977,0.735406185,31688,0.782125191
"540",44076,873.59,285.4823623,192.6803807,0.76338629,45041,0.7880866
"541",52492,685.341,309.5787598,213.1054992,0.797624346,54929,0.700121519
"542",34061,820.232,217.7675611,150.2956036,0.685082361,37755,0.704842489
"543",23738,433.655,237.4901886,132.5259666,0.797080537,24067,0.835606634
"544",47165,742.567,308.0005612,179.4281606,0.766553993,43978,0.763525647
"545",29687,885.712,212.6729654,152.6480364,0.721538354,27646,0.773521295
"546",32103,964.69,242.0001042,149.4184378,0.787703805,33909,0.709927116
"547",29059,481.746,239.3236696,142.7219381,0.682232126,29241,0.799719476
"548",36522,822.68,284.6255796,181.9552811,0.753889146,52368,0.737401809
"549",38072,648.564,301.8152018,199.4733711,0.78498025,41121,0.800993575
"550",53681,739.247,339.3160739,192.6293121,0.822453199,50675,0.796660352
"551",24401,600.026,186.7037133,170.0948513,0.75605602,23315,0.731954598
"552",41124,718.927,302.6434581,160.4347346,0.752685422,40792,0.794459726
"553",27996,416.21,260.2297941,156.4957917,0.778290702,27979,0.810522685
"554",28538,738.921,213.8016452,163.9590358,0.646415774,35283,0.783276984
"555",25934,630.112,231.9336212,164.4641474,0.703581055,45053,0.732448233
"556",46906,1081.943,309.1150396,217.2027957,0.771988682,44537,0.79988446
"557",25509,725.62,202.2520666,139.7871061,0.778018437,27023,0.777137012
"558",28283,418.268,238.4047268,149.6661058,0.799265386,24483,0.710674416
"559",34642,864.339,265.1135437,154.3311455,0.768479303,35881,0.810394324
"560",39682,594.449,241.3204766,197.0364169,0.722362614,55105,0.794596346
"561",50458,932.536,330.3046251,199.256572,0.759199252,51838,0.801821425
"562",36302,903.848,225.9603287,178.1859201,0.780911122,32884,0.695634157
"563",27948,863.114,215.4895694,134.6048875,0.690000659,27380,0.766706111
"564",34300,902.095,267.1247215,160.4631394,0.817867441,30615,0.781479963
"565",44553,827.559,284.8631645,213.3359445,0.756449045,44400,0.7852543
"566",29606,684.478,220.9403267,185.4906498,0.674245431,27581,0.818124099
"567",43649,812.793,274.8059107,185.949169,0.719707916,45525,0.725964798
"568",30901,903.284,242.85425,150.9383597,0.690294851,33687,0.739161139
"569",28939,620.233,242.7827103,145.9378619,0.669440114,15989,0.795256284
"570",28717,877.72,253.2260718,166.1334567,0.623723563,29890,0.746961843
"571",54389,963.551,373.0355312,227.6300844,0.773775722,42077,0.748776249
"572",37497,810.049,300.9363527,189.4394844,0.786324096,36662,0.729989137
"573",33628,805.515,276.8280173,159.5016239,0.731892367,32568,0.696884083
"574",47158,1037.109,325.5606528,190.3542134,0.790586382,47570,0.749443639
"575",28677,638.604,260.8491302,157.2043017,0.768238648,26891,0.714770843
"576",39291,768.812,251.9838545,186.6361196,0.766567623,36879,0.805328173
"577",30795,530.219,204.3495855,180.9089039,0.706609294,31824,0.812401403
"578",35508,497.933,257.3710827,193.191881,0.730248194,32753,0.801722033
"579",41001,724.577,259.9470442,199.77046,0.75191319,38214,0.784729755
"580",29154,644.545,205.6310911,133.8236519,0.744540261,28576,0.739771352
"581",28954,702.048,210.8879075,127.3069906,0.763750556,27842,0.789286768
"582",43604,838.785,250.4041873,199.8766505,0.624676944,40322,0.788771962
"583",28626,610.306,246.8786209,155.1405124,0.706993035,29510,0.799342617
"584",32011,773.357,245.3695308,195.4444111,0.480931505,33898,0.784705546
"585",38210,876.805,265.218411,197.9885211,0.507866641,38529,0.787661356
"586",36947,887.406,284.7225334,191.3820657,0.770173337,37210,0.739139968
"587",32764,724.197,241.6576222,145.2061113,0.739999338,31880,0.806573623
"588",38377,791.897,254.6478568,197.9733146,0.626399328,38567,0.785698026
"589",38807,682.316,235.1042881,201.6902154,0.531222048,38792,0.790808052
"590",31694,694.627,248.4686485,189.3239694,0.742255792,30237,0.806548201
"591",38662,662.754,263.9438267,207.2843774,0.657618751,37429,0.750262019
"592",30196,743.37,258.1332307,185.7966621,0.770260608,26488,0.83429756
"593",33064,576.874,251.2781211,183.6742426,0.790296193,19282,0.779568799
"594",26309,516.318,195.0186042,136.8922176,0.756159811,25925,0.743704152
"595",29851,604.818,224.9785649,195.9861158,0.707326261,27800,0.759937875
"596",30839,446.914,220.9552262,143.1592034,0.749804187,28751,0.770274179
"597",35491,723.82,285.1549785,155.1622844,0.787815972,19979,0.66139056
"598",34366,775.195,220.8861008,173.8466903,0.624116845,31370,0.749621896
"599",35583,826.362,278.7600007,150.7542322,0.760172071,35739,0.828058434
"600",34850,546.991,244.1339362,200.9198021,0.475062148,19605,0.76764868
"601",30095,718.543,233.1048803,150.0277226,0.709913395,30408,0.728931409
"602",30363,935.282,221.820048,151.4745997,0.797939963,31613,0.758830611
"603",30523,481.551,273.5403853,141.3175434,0.728847867,30732,0.786034261
"604",27400,799.524,207.6465248,133.7883493,0.822104435,25956,0.66982998
"605",35588,536.426,238.9911189,163.8741301,0.804977932,35194,0.772815327
"606",22369,503.876,255.596765,161.4154192,0.726096368,26711,0.787583523
"607",42217,666.593,267.4662814,190.9736213,0.760413797,27036,0.748527105
"608",47987,720.85,300.5232308,165.143738,0.792965442,48738,0.682601487
"609",30431,699.49,254.3540345,145.7641284,0.715381272,27456,0.799868944
"610",36658,942.994,272.3446592,187.7036036,0.761103506,43834,0.726912803
"611",39905,665.414,274.9790015,200.4802341,0.652347012,39471,0.812424585
"612",41739,929.094,309.0214715,186.3518502,0.84895171,45067,0.791536519
"613",36173,572.5,245.4900786,191.1925265,0.696852886,37390,0.787500984
"614",48599,848.959,340.5833863,194.3975628,0.799518634,33485,0.756581122
"615",28040,825.371,237.9803977,129.7976282,0.807785518,31511,0.751868023
"616",49328,936.135,321.1562551,173.8299091,0.75772149,47507,0.671210782
"617",34158,923.297,243.8663642,178.3982586,0.719794988,32828,0.713186116
"618",34653,919.277,274.1230732,171.3152902,0.851929599,51479,0.695158137
"619",39782,560.412,262.7757387,228.3009196,0.510245764,40513,0.772276646
"620",39610,776.263,227.9156998,198.4455787,0.534518995,40196,0.807669449
"621",44392,656.739,316.6019573,220.412156,0.737250069,44085,0.765372614
"622",28887,778.577,265.6560409,125.7231148,0.827255386,46160,0.71236658
"623",33601,528.004,202.7431707,197.6931005,0.50555667,35714,0.760732548
"624",30848,735.688,235.0461931,175.8191213,0.800030379,31133,0.703390122
"625",31601,879.328,267.9271299,178.7805055,0.761243313,29679,0.804515176
"626",44598,1054.694,255.1355796,194.928682,0.539487043,44402,0.751467101
"627",46303,887.291,238.3901248,209.2859795,0.584087403,46650,0.805965024
"628",29449,667.986,219.054407,151.7442556,0.624438093,16910,0.828371388
"629",35527,930.354,225.634298,207.1662088,0.70235888,35384,0.734707175
"630",37960,935.836,248.8763828,171.6955844,0.764018562,37694,0.714127766
"631",33487,468.392,249.086602,146.9585866,0.717550663,31409,0.724032104
"632",39573,519.326,275.3422195,166.2494967,0.703210257,38448,0.741089419
"633",30455,831.282,245.9364366,164.6490196,0.754765963,28171,0.756242936
"634",38217,836.008,221.0781813,195.5243465,0.576560473,39090,0.76395481
"635",48655,801.057,297.2850783,192.1857178,0.823008807,49535,0.772467364
"636",44814,1014.707,312.1369482,170.5603657,0.752335305,46760,0.710006541
"637",41665,709.785,293.319302,183.3113884,0.744255974,43825,0.815705528
"638",38975,657.271,276.1729065,208.1844711,0.651078958,40775,0.756788378
"639",34853,609.287,258.0451208,152.2279816,0.772774995,39338,0.773064519
"640",38454,841.369,274.4327381,187.757096,0.732694154,38336,0.779738342
"641",33935,921.028,250.3325833,188.7834318,0.455503501,34761,0.790808605
"642",31873,911.807,249.7758646,152.6949013,0.726681004,32580,0.81113259
"643",44207,1078.69,268.5358579,216.362952,0.749574609,44887,0.706892539
"644",39245,640.279,270.514399,178.8896023,0.672816362,37334,0.79439847
"645",38452,768.075,256.510911,160.1133088,0.733804365,52778,0.758614013
"646",46630,969.334,236.0115015,199.9145436,0.538244135,46034,0.776674857
"647",41334,876.607,219.9376655,176.3845958,0.539452003,37520,0.770873267
"648",36442,782.483,252.607335,195.6856121,0.76753178,38749,0.742222031
"649",37505,945.653,282.5162211,190.3349727,0.672893965,37701,0.762749595
"650",31561,767.644,240.0954697,155.6201301,0.769936249,46062,0.738798079
"651",33611,595.154,269.1821131,192.1017847,0.642312816,33642,0.758732629
"652",23560,547.253,186.9102777,162.1937526,0.712626764,24985,0.768768897
"653",33696,655.167,264.5110204,173.3188483,0.613468801,33085,0.74259635
"654",46447,786.723,306.5734818,193.5002273,0.781872913,62483,0.69340407
"655",32574,671.388,210.1641675,165.9534298,0.543016433,33336,0.782853246
"656",30398,566.238,219.3537201,168.2952028,0.789612806,29719,0.726683348
"657",29087,820.645,256.5239855,173.3915666,0.703331964,29876,0.767580789
"658",35365,848.687,255.8069396,181.3527834,0.782758113,21126,0.714205789
"659",40200,848.461,301.3868374,195.7557607,0.77471088,41590,0.756386192
"660",27898,687.599,209.7686805,164.7646266,0.718114263,28373,0.768150161
"661",31041,925.219,201.0090174,173.5272731,0.628045518,31392,0.716655657
"662",33973,927.181,244.8125969,205.3421603,0.661987459,53179,0.74882197
"663",32644,693.036,252.2573888,200.4988411,0.750112696,33033,0.74953161
"664",27261,485.426,196.6512728,140.4887077,0.685203903,32155,0.767402753
"665",28690,875.204,222.2491003,173.5562063,0.758579508,28681,0.776768316
"666",41921,826.541,264.7836032,154.339313,0.818192367,38299,0.769463932
"667",45264,664.618,276.2106155,188.253973,0.730369162,45042,0.802306437
"668",39714,985.042,282.5557082,176.062097,0.82465898,40214,0.745730493
"669",36132,780.756,250.0014706,156.8597967,0.777818301,35661,0.767418876
"670",41301,822.25,271.8932806,181.6604947,0.69926169,41762,0.800678373
"671",42599,780.278,276.4247001,189.1895711,0.7111541,43699,0.701517667
"672",27666,621.794,241.4927244,144.0405154,0.659655547,13796,0.745417348
"673",41354,776.779,266.6174246,213.764654,0.493621826,41812,0.80007984
"674",40866,777.058,263.9103875,173.878978,0.66957516,44027,0.748338523
"675",36974,675.225,298.8791328,149.4125117,0.80831399,36789,0.685899
"676",38925,985.722,292.0420074,179.7771858,0.834848862,23633,0.739458582
"677",22874,385.826,224.6642072,166.4611829,0.697097507,23958,0.714867677
"678",49841,936.498,314.6895999,186.2652185,0.637469994,65021,0.731256328
"679",29739,602.762,210.1709146,129.9681913,0.735515987,30905,0.724128639
"680",29383,638.495,272.9804541,121.7335309,0.834152672,30133,0.763029609
"681",28599,681.802,217.7892327,141.8350914,0.788538685,28002,0.691346237
"682",35194,914.611,229.8069423,179.4062268,0.730489966,35541,0.746490777
"683",35408,780.458,220.6441238,221.7551639,0.559231007,36151,0.800108594
"684",42173,820.345,240.7501272,204.0191559,0.521760596,39440,0.750701273
"685",42249,880.195,297.976684,179.6863752,0.757370109,42627,0.812900944
"686",37347,1056.727,302.0531578,177.5588251,0.725038769,41690,0.701705437
"687",29159,472.002,218.5861517,147.8082994,0.747704513,31427,0.747439143
"688",40705,772.275,325.8221033,164.3845111,0.790701948,27859,0.809662448
"689",38959,935.695,253.10136,173.5701998,0.730797733,40402,0.782977984
"690",46465,905.715,321.7954423,215.0151067,0.781572965,46556,0.784956653
"691",41411,1072.593,266.442803,198.514691,0.805786308,42360,0.702265185
"692",34389,745.685,291.5943569,181.1982601,0.787782296,35750,0.694042599
"693",36300,774.835,244.1247116,152.1831374,0.761044284,36848,0.715023533
"694",32531,756.805,252.4094672,153.6208127,0.754639774,17279,0.719863849
"695",43460,758.373,306.1887801,186.2919058,0.658913049,45419,0.791151398
"696",45708,899.84,298.8439506,216.5690093,0.787456182,47973,0.702263471
"697",43018,1013.94,289.1048098,151.1437691,0.779881051,40795,0.791142248
"698",36589,865.623,244.4607663,201.4138895,0.520445868,33137,0.775433814
"699",33147,708.516,255.2638033,225.2146617,0.477832192,36837,0.764226766
"700",42265,682.51,324.8165288,158.1556038,0.753144578,45032,0.739630701
"701",32701,495.976,219.4552375,160.583898,0.670962819,17502,0.720021076
"702",33348,746.139,249.4403539,170.9546704,0.769489724,36905,0.710844037
"703",22881,532.378,196.4731798,150.7811025,0.689836561,20798,0.80374418
"704",30360,836.456,241.6279414,194.9179722,0.744397231,34784,0.734955516
"705",38881,929.989,287.9552969,188.611411,0.704252355,39176,0.797064974
"706",37592,539.746,236.8739093,212.7110481,0.461195536,50224,0.800713774
"707",31085,887.975,233.0312708,132.9680399,0.797463073,30663,0.752197905
"708",33972,867.245,213.7904677,156.7735701,0.701355368,49479,0.766407931
"709",40713,699.89,293.1960968,163.342214,0.723324478,39971,0.718183065
"710",33220,740.465,262.2873639,162.2608106,0.776432635,28736,0.717812869
"711",40283,703.044,261.2233741,170.1693944,0.666257404,39180,0.776869788
"712",51920,898.174,345.1034783,181.9559815,0.768091647,48592,0.803317264
"713",35152,529.817,266.0619588,145.198963,0.809795955,34235,0.705031273
"714",28990,648.132,229.3090033,156.0152394,0.704795305,26912,0.777340645
"715",28684,487.665,219.6973357,158.4462637,0.704297208,45424,0.722157865
"716",31247,751.59,251.9814104,180.6493352,0.652177788,33903,0.767079698
"717",42132,711.067,264.7103881,197.3926583,0.583779274,45680,0.794645136
"718",39846,690.661,254.7545243,190.272428,0.785532948,37034,0.681609759
"719",43360,745.818,306.1626025,175.7715537,0.785331008,40784,0.805275242
"720",37636,957.831,271.1584407,194.2762894,0.721587951,37170,0.718006574
"721",30148,600.022,209.0807226,158.4445142,0.67348636,27270,0.72815234
"722",45993,929.477,325.6102164,166.8103585,0.82759686,33195,0.761943446
"723",28191,836.759,222.6191129,161.1760443,0.730297528,29200,0.729663505
"724",34983,596.273,285.7877944,145.056198,0.769973737,51688,0.812389503
"725",45692,674.055,286.6647449,201.7897134,0.576572296,46522,0.788477789
"726",34873,768.113,250.5193485,161.425188,0.718390302,39991,0.722758915
"727",24747,712.189,232.563562,137.410534,0.769193518,25652,0.777744139
"728",34057,545.944,250.0602512,219.7815975,0.54560979,38249,0.770504109
"729",27764,829.144,212.3633662,169.5650068,0.643064086,27575,0.773464846
"730",37000,654.341,240.2344472,157.5789455,0.686314279,36461,0.802019329
"731",36372,854.44,230.7514099,195.2116847,0.579157281,38916,0.808605864
"732",40472,668.352,273.1521654,171.8760679,0.751584235,36087,0.685391832
"733",31209,757.62,245.1935776,183.8226173,0.780665088,29850,0.735560656
"734",39966,1030.081,313.1801531,158.1580284,0.817349071,56948,0.682638638
"735",27830,908.672,212.7688708,180.8491369,0.668282528,28142,0.740622871
"736",46501,985.701,288.0047008,225.3319881,0.72903135,44690,0.716572356
"737",38001,974.564,312.6862974,152.4933836,0.769338756,35321,0.804025952
"738",28238,891.935,227.5381812,167.6702378,0.71942027,27537,0.792380354
"739",56121,734.762,322.2857517,241.2031617,0.795706916,55862,0.745027184
"740",35777,708.242,251.3787534,181.4396275,0.802049049,52293,0.755043636
"741",41298,768.656,259.0497644,232.6454688,0.429619886,41596,0.781271943
"742",34948,914.229,261.188205,163.2207626,0.770690302,35577,0.698651367
"743",36421,545.596,247.3883457,175.7875757,0.538460996,39824,0.793683633
"744",35581,577.004,275.7677282,160.4650583,0.778156991,20942,0.777657061
"745",31959,897.536,265.753527,147.1177233,0.718940831,33588,0.781696716
"746",35063,624.279,286.2984655,162.835749,0.768043866,37168,0.70018277
"747",37375,882.892,257.4092657,191.6396997,0.729273845,39620,0.774279627
"748",27351,834.307,249.3431996,149.5050308,0.70208791,26336,0.689550098
"749",35106,793.054,264.9945609,185.5046198,0.718786729,35377,0.744834215
"750",42415,979.029,288.0621676,155.3914768,0.719330157,41388,0.751395774
"751",36723,946.045,248.6469798,201.597873,0.678199782,22256,0.756831499
"752",33525,804.76,268.5099739,179.4665807,0.725438855,32452,0.79155892
"753",28212,779.339,218.9364965,164.9564789,0.643514042,22161,0.729295974
"754",23523,803.886,231.6107603,128.7269186,0.873801611,24874,0.700228132
"755",24383,619.619,223.4884443,142.2062822,0.685394789,19873,0.78778636
