"","Area","Perimeter","MajorAxisLength","MinorAxisLength","Eccentricity","ConvexArea","Extent"
"375",42984,694.724,276.3214309,191.5089161,0.725173735,43062,0.811295272
"376",52152,979.233,368.9161741,173.0268055,0.901474297,55159,0.763409769
"377",46809,1140.003,362.0434973,154.0948001,0.890560096,51020,0.594503949
"378",28416,831.437,206.5139005,177.3281223,0.721338721,45657,0.761799594
"379",48006,930.041,290.8223671,228.3026383,0.774481116,35107,0.702957801
"380",43644,761.039,261.3492162,180.4871699,0.726364019,43272,0.783191405
"381",59920,1241.166,416.6769693,162.3394174,0.874284315,58468,0.669993479
"382",46658,890.356,274.6444227,193.5262094,0.715329477,47161,0.756902754
"383",60586,1022.38,430.0405035,216.3738528,0.875761619,65974,0.750037044
"384",51495,1129.092,331.2748216,178.4951207,0.908179813,64396,0.596665949
"385",59012,759.645,399.6826537,176.3819591,0.872586092,58330,0.772383578
"386",51288,859.712,406.4726888,158.8649367,0.856237396,53480,0.728593429
"387",42983,1041.539,323.4166065,142.270718,0.916363127,43144,0.597822701
"388",32346,759.442,274.2897793,186.7678275,0.68966594,18983,0.718797964
"389",34780,589.698,267.0170328,147.4325596,0.707552064,50153,0.711624799
"390",60695,889.598,415.3267071,205.6333388,0.845652368,62381,0.71839119
"391",43165,1019.648,259.7457725,186.1455852,0.749516652,28127,0.679523157
"392",48410,1140.737,346.6490556,160.7772951,0.894045432,47765,0.832463056
"393",51912,1199.142,351.2275636,162.9749717,0.885779882,53719,0.693437613
"394",71045,1169.454,401.1849767,193.8168655,0.902470005,67634,0.625917069
"395",50745,1068.434,370.236707,177.0386128,0.853709649,50746,0.600610531
"396",51950,1087.201,316.5987559,171.6795902,0.780109553,50196,0.78137724
"397",54232,1090.513,360.8742924,172.9197915,0.87153682,56408,0.782241821
"398",51541,959.169,408.0810274,185.6348465,0.910410086,56331,0.811345177
"399",49254,908.502,333.7531468,185.3556148,0.778538993,48816,0.794130523
"400",50051,793.209,341.9390276,188.0806945,0.819572426,50957,0.670673322
"401",47607,665.703,333.9816215,143.5683081,0.857570866,46183,0.803353951
"402",36156,650.524,261.9420263,179.5330929,0.794077033,36498,0.695580281
"403",59666,1065.972,355.5625319,199.1177247,0.843986665,59100,0.765903148
"404",45234,966.56,346.2101105,163.1071316,0.835998334,31085,0.618964847
"405",52218,932.302,338.4420142,159.0025679,0.899540841,53922,0.717846875
"406",51131,878.338,346.1868773,183.3944277,0.870249867,53546,0.758263365
"407",60945,1080.544,421.0737289,187.6065103,0.867265559,61912,0.831646201
"408",55196,944.068,351.2420685,174.0964575,0.81182265,55519,0.713401519
"409",89839,1298.876,449.516365,291.2360228,0.805922337,92395,0.7507864
"410",34295,960.971,304.1133639,199.3987904,0.829412168,37081,0.693435211
"411",58943,1066.212,398.6019914,162.9627311,0.858919244,57399,0.751250922
"412",84007,1034.182,416.7992368,233.4136368,0.824751756,86525,0.674541989
"413",49598,800.337,374.6610005,158.9528459,0.83280627,35515,0.616283749
"414",43954,617.225,287.3079793,224.5570826,0.716698842,43689,0.803821132
"415",70414,1070.791,411.8485003,205.8644675,0.848477117,70620,0.629388417
"416",70223,983.101,371.8841313,231.8172261,0.869700837,69759,0.811136389
"417",48683,911.452,335.9258329,200.052263,0.913940186,49681,0.69766039
"418",74525,1206.504,396.7634731,213.1516839,0.821167227,76322,0.777959535
"419",57591,843.31,418.924027,212.4155632,0.834852371,60292,0.791471224
"420",25276,609.96,236.8056958,177.8211127,0.792598631,28296,0.785622116
"421",66966,865.839,381.4821559,224.0212035,0.780478885,84685,0.763172291
"422",57037,1085.715,395.723212,183.2285584,0.889823561,59086,0.603664843
"423",57952,1214.888,362.2315652,182.0226202,0.830409296,58324,0.739551785
"424",58982,1189.496,387.5232213,184.8773639,0.871889248,63523,0.700160459
"425",60230,880.236,390.8631905,209.4823329,0.897932118,60288,0.713106136
"426",31275,737.186,282.5695938,191.2464537,0.761642444,31586,0.792022455
"427",49239,1157.256,354.6860008,178.6250204,0.862266448,48447,0.755569749
"428",57682,893.305,359.9580841,188.2827715,0.876982607,57191,0.697181688
"429",37257,605.264,251.8012231,154.7608861,0.731090512,41418,0.711187214
"430",52007,1026.321,369.6997965,157.3630821,0.85582885,51154,0.779578541
"431",54296,876.075,374.7808733,186.0522821,0.83693374,39274,0.639230188
"432",64693,1161.801,405.8135851,215.135023,0.846115828,67834,0.817892849
"433",26606,800.724,249.1631541,132.6529361,0.78023167,29401,0.720608281
"434",53801,868.185,368.1445189,213.1083183,0.836744149,56531,0.602604287
"435",59348,1169.048,399.5301886,206.6826099,0.870530931,59338,0.810218329
"436",47446,691.787,355.0073393,175.3673934,0.841452154,45018,0.782794191
"437",89346,1135.197,441.6459427,261.8200163,0.789107592,93442,0.741531359
"438",55026,874.485,374.1758402,169.5828918,0.891616231,54466,0.789823193
"439",48493,906.047,376.6814344,174.5433602,0.889014651,35703,0.588179485
"440",48816,871.486,341.4321891,160.3353607,0.858605421,47812,0.716598334
"441",35806,514.72,224.1462046,157.2383683,0.707085156,31512,0.777821074
"442",55176,915.605,367.3466989,186.6712256,0.871897065,49607,0.810738465
"443",32216,488.124,263.418787,189.7600416,0.709704735,34049,0.761091894
"444",47861,832.177,324.826135,159.2978198,0.882633412,46230,0.718710044
"445",25277,772.21,228.610778,147.1177206,0.75930561,29406,0.714250355
"446",47799,754.654,348.2737446,159.8940249,0.902412809,49085,0.70536897
"447",24485,590.109,230.4997379,146.7403345,0.740489777,27182,0.763157005
"448",50162,935.493,361.5525348,185.7051014,0.833689729,48315,0.611722085
"449",33110,700.866,261.6382179,166.1394816,0.759550614,33290,0.75410922
"450",29791,635.222,254.5943136,176.0602703,0.707996163,15770,0.73994616
"451",53887,1099.342,345.2469108,192.1653936,0.877451732,55346,0.682236704
"452",38347,763.206,295.4765511,198.072114,0.806186392,39824,0.731831412
"453",42780,1031.049,328.382605,174.423036,0.824227623,42659,0.793041802
"454",27209,708.078,256.8573247,147.4177834,0.787898074,26130,0.755533086
"455",51045,725.321,361.2009455,149.2875691,0.876439202,49651,0.682527555
"456",58255,986.664,409.1653694,161.1470129,0.911424914,44519,0.695932042
"457",43777,849.184,297.4111301,169.9067796,0.713883786,30037,0.800187936
"458",43849,881.81,364.1280173,163.5818202,0.908786742,46661,0.621163414
"459",42471,1099.601,357.025112,141.874515,0.819590731,44332,0.58946029
"460",55699,965.467,397.0920643,153.983371,0.856627084,55494,0.692392365
"461",76041,1358.229,444.1737309,210.6106633,0.809389694,79422,0.673375042
"462",64960,1105.223,422.0212746,190.3973066,0.838896442,69559,0.625349963
"463",45944,1086.444,369.4061095,146.1184461,0.884754094,30640,0.787466419
"464",58177,922.839,387.0171896,220.2034803,0.815133941,74955,0.674957436
"465",37117,518.524,281.3800947,167.6211244,0.760872739,38034,0.796413989
"466",38617,718.881,251.6370628,177.1542504,0.819721291,35770,0.81830118
"467",39046,688.885,257.3368787,175.5315759,0.753149219,56273,0.780662884
"468",67509,926.396,365.566699,194.237361,0.797436372,67734,0.645073685
"469",53726,1028.514,343.4977566,183.9619088,0.90795894,55826,0.736094934
"470",47600,757.974,311.8774452,193.172009,0.832508829,50195,0.804402129
"471",44483,848.916,347.2646862,162.6179891,0.923193466,44221,0.636804922
"472",41368,833.061,284.9535341,195.2589376,0.842121833,42673,0.664100844
"473",47517,726.076,288.6399793,191.0830089,0.762455838,43878,0.791896035
"474",60558,956.544,378.2606718,185.2240485,0.851189496,60765,0.803370647
"475",25259,520.912,226.2256496,158.6888056,0.760354859,28861,0.796194244
"476",44985,1056.638,315.1938086,193.5832126,0.772656464,44408,0.75536763
"477",62952,848.693,368.1858186,185.2983417,0.859004028,62880,0.755546585
"478",26398,509.003,212.6651291,170.8697073,0.755133928,30635,0.72051471
"479",38792,641.456,244.3235167,146.5368191,0.735829268,36178,0.727327671
"480",72835,998.121,454.1154881,197.7745024,0.887913313,74557,0.603170466
"481",58082,1052.048,363.3742226,184.9837372,0.856772483,58750,0.820544598
"482",49637,780.474,379.5860402,163.5812271,0.909741617,50307,0.75878049
"483",42228,611.062,307.755282,200.6373241,0.782335705,45075,0.780685384
"484",45141,1099.571,333.7863531,168.8607733,0.927057172,44912,0.821786382
"485",56093,1214.912,378.9063996,200.3985716,0.869755826,58094,0.799846991
"486",57752,993.281,405.0858036,174.7358674,0.917409295,58907,0.666905015
"487",63717,1187.842,436.6327507,226.2742077,0.897598329,64835,0.810091427
"488",61727,873.992,432.267154,210.3099503,0.851548961,61469,0.619614183
"489",37362,752.288,266.4248431,164.0859688,0.746955403,37883,0.680567882
"490",57496,960.424,423.829978,205.3884239,0.873145777,74732,0.668670178
"491",27621,762.937,241.8278375,183.5537595,0.710082388,46762,0.773237458
"492",52701,717.939,375.8658581,206.9009689,0.834119552,53678,0.649783368
"493",48196,698.03,332.9496137,176.1404856,0.780238374,34294,0.743926311
"494",39818,589.378,296.9531767,155.1766285,0.760660009,40747,0.723077148
"495",48832,689.918,390.7221786,158.2324198,0.903602712,35633,0.82646619
"496",63070,1260.458,378.2068693,243.2902752,0.789054336,64120,0.782197493
"497",42977,884.48,375.5084098,174.3547926,0.877721788,43815,0.740289464
"498",46462,1045.072,320.7379391,220.2021145,0.795940384,46175,0.747967478
"499",52795,790.72,356.9243068,176.482927,0.909639556,53328,0.825368253
"500",25230,823.69,232.7645913,148.1467974,0.791657268,26993,0.677020459
"501",64238,1161.736,355.293292,220.4358147,0.840515308,61553,0.665380923
"502",62736,1299.242,417.7182278,190.1331617,0.876731169,64977,0.600657115
"503",51872,884.829,324.9112178,174.9438847,0.823977336,37948,0.779855835
"504",57511,1218.257,373.4512073,181.9972814,0.843102527,59178,0.615388382
"505",55418,774.201,355.4509689,231.7125578,0.738634554,55619,0.699141508
"506",58956,1237.307,391.0702258,171.5154609,0.919225793,56341,0.593554456
"507",57780,1029.399,388.1269289,201.4985103,0.897028659,58301,0.829996201
"508",72624,1194.83,447.8942833,232.2920875,0.895621542,74151,0.785669934
"509",54539,727.154,390.2883547,175.2306455,0.86234148,40487,0.809569868
"510",35991,714.402,269.2488983,200.4458424,0.720637089,22994,0.768489772
"511",43321,885.995,294.9694588,150.4370601,0.862737314,44269,0.713108147
"512",40788,730.729,304.7065679,208.8730826,0.795945041,42617,0.759764835
"513",56685,1184.106,348.6023633,183.9310136,0.905916238,55307,0.806656274
"514",56860,795.469,403.2132313,172.2967006,0.914561993,57883,0.599217761
"515",53119,650.77,306.6455962,215.7733303,0.65319083,36167,0.807532095
"516",61315,1137.989,367.2561986,171.1910218,0.853942454,61779,0.628622369
"517",50219,850.108,372.8406985,171.4706403,0.847523606,50823,0.781487315
"518",38905,964.529,292.576849,166.7907061,0.780010895,43082,0.729397168
"519",52089,1147.355,375.2852168,181.217709,0.90697321,52512,0.655179032
"520",49340,975.938,404.1528913,180.6100569,0.915057934,54410,0.792101933
"521",42775,733.59,273.3549227,197.1558097,0.762034889,44635,0.733142972
"522",58856,831.916,390.3468719,183.4523595,0.921740375,59207,0.60301204
"523",64719,1103.292,400.1232671,223.5517923,0.911289643,65505,0.609621406
"524",72611,1075.171,438.1116325,232.5125442,0.842875393,88854,0.745312734
"525",50504,1110.595,345.5666652,166.1081592,0.858403262,49765,0.651120063
"526",49519,755.052,389.0152206,172.1884623,0.890413178,51102,0.613172493
"527",61926,1209.67,389.1649383,182.1972141,0.82578623,63484,0.732628573
"528",32154,868.395,249.0269053,198.3552215,0.778505895,34009,0.811610229
"529",69166,1176.167,423.9255739,213.6085501,0.839719095,70526,0.690489593
"530",40518,746.015,263.3896276,201.5878668,0.784651948,56526,0.76421875
"531",53020,720.869,369.6591671,189.432237,0.819646052,53299,0.641169492
"532",61553,1281.01,379.1857839,203.9995007,0.929405523,62423,0.740853015
"533",54598,853.704,334.1597538,197.2277465,0.801256903,69006,0.80303306
"534",55786,769.122,365.6765064,160.0709462,0.833667534,57085,0.598937614
"535",28429,841.368,235.1056564,181.5299984,0.68510985,30127,0.72633975
"536",52906,924.261,383.3746461,167.1952584,0.826170023,54390,0.744549842
"537",39281,949.097,314.6562936,179.1275975,0.875482105,37964,0.79463547
"538",56963,928.296,411.3896164,169.5923938,0.838009976,58751,0.779573597
"539",66291,1286.858,402.1684985,227.4180095,0.888716862,67001,0.592451888
"540",53593,1048.217,382.7648343,217.1115181,0.904849572,73094,0.605776212
"541",43870,970.904,295.8548378,168.5375503,0.811801089,60704,0.692252823
"542",32175,910.516,242.1381894,139.6313578,0.728257537,31126,0.739178234
"543",41035,874.099,279.4744146,177.8586765,0.766117086,40073,0.828048036
"544",62577,905.726,407.6632734,181.4293835,0.937491359,63246,0.78428911
"545",32021,567.678,252.9345912,155.7203678,0.699725399,33070,0.761440221
"546",43951,875.675,272.2832825,209.5434958,0.768290008,45739,0.766899165
"547",75596,974.228,393.5438352,241.9514229,0.850856723,76889,0.739609193
"548",62890,796.523,397.5648,204.8428262,0.826012225,48258,0.647446906
"549",32669,683.543,233.1257753,169.1718673,0.663183983,33042,0.754295408
"550",49983,1149.41,350.3361395,194.1720595,0.802319025,50911,0.786033203
"551",48368,777.704,357.6227742,135.6309373,0.854223629,46825,0.764075439
"552",51859,704.871,379.4703235,183.8937878,0.838764108,50020,0.692625141
"553",55645,847.705,405.9036464,200.7100636,0.861395921,56471,0.684044685
"554",47470,937.255,310.2649656,198.5387061,0.776750882,48373,0.808564397
"555",62188,878.512,421.6895411,172.6606804,0.844207994,60898,0.661169386
"556",52584,1152.327,381.3239535,162.9530689,0.891131533,52809,0.817047763
"557",38257,567.99,291.9302961,143.1769779,0.86684406,32473,0.645823901
"558",43513,807.103,279.4018053,171.8689257,0.789532622,45404,0.704080012
"559",25816,896.493,258.3386216,148.8890782,0.796874543,28862,0.794250775
"560",43308,569.689,293.5367485,201.8986301,0.758850758,43273,0.81342616
"561",67234,1046.281,422.3447935,171.80882,0.838785858,50551,0.625790854
"562",24972,495.281,204.4997446,166.5569889,0.731769292,25275,0.726750984
"563",44622,1059.969,278.1881168,216.2819966,0.800598167,45748,0.783355523
"564",67254,1341.035,444.071407,195.1088976,0.852180465,68610,0.763504954
"565",52881,1196.885,404.9203193,200.8589077,0.849058404,52737,0.785506432
"566",68798,1105.781,388.3308287,217.2763701,0.848811227,88733,0.768270639
"567",55111,986.403,339.621733,178.1849758,0.884495658,54665,0.696396483
"568",79589,1058.551,414.9488348,236.786915,0.747842981,83243,0.818264971
"569",50086,750.425,378.2451147,172.1486052,0.844928013,50925,0.699339662
"570",53766,893.134,414.3024322,180.843929,0.859121473,57764,0.610422698
"571",57346,1267.981,385.5144193,150.5081485,0.89557676,58098,0.560487561
"572",75662,1224.943,375.985597,267.4044673,0.737772915,74517,0.682847566
"573",26435,501.951,216.4897473,156.805516,0.697547999,26762,0.814045566
"574",22459,841.303,188.2888667,114.3054566,0.660006139,23194,0.719622232
"575",55677,1154.595,406.3233531,150.502023,0.902751276,53903,0.60508798
"576",58861,803.815,412.7335323,188.4693295,0.874995152,57666,0.800459378
"577",46676,751.918,374.0513547,150.8337562,0.914426452,48899,0.726758771
"578",54541,1217.131,417.3686475,172.4833423,0.886708771,55386,0.641746559
"579",56469,1110.52,348.9934794,198.9005061,0.893636321,72421,0.700007016
"580",41418,692.977,335.5440798,161.7411508,0.815865834,42036,0.634802571
"581",47251,889.19,326.9421409,208.2568931,0.758936975,61872,0.806887072
"582",53577,897.422,378.3458214,196.1623302,0.90141592,68495,0.736329463
"583",52810,1098.177,384.6887226,202.9390391,0.871151865,55647,0.666032404
"584",20077,392.745,208.7958494,120.8819797,0.677325604,21303,0.794844004
"585",46301,705.476,290.6625877,200.7378022,0.795531957,48516,0.805501552
"586",40468,968.5,255.2557659,201.9288704,0.737857947,43657,0.726815032
"587",42049,962.72,275.7506208,195.7504258,0.736611089,42275,0.747071625
"588",31437,866.974,268.9196326,133.8987633,0.855310096,31718,0.741003067
"589",55344,906.757,352.6149093,211.000361,0.829808558,59448,0.671817972
"590",46434,1093.361,278.854998,198.3926643,0.772271339,47043,0.718616314
"591",31452,875.004,242.1860086,196.8203776,0.660083951,31068,0.769769195
"592",41396,1018.034,285.5138968,174.8966772,0.776446689,42033,0.737427652
"593",57106,768.293,405.9386755,181.6591213,0.899397111,58337,0.674045612
"594",36160,951.364,232.969137,163.8043549,0.745990996,20885,0.717138489
"595",38690,546.579,268.5087911,169.2252942,0.748423518,36627,0.698297509
"596",51280,1190.292,341.6809017,175.9723303,0.859673971,50938,0.79150003
"597",52343,986.832,364.951193,171.0230007,0.832696202,51685,0.685572629
"598",50195,1176.509,375.7420416,147.9486844,0.937970191,49707,0.596506814
"599",27825,686.139,208.9193316,132.7093675,0.767600099,29335,0.757201502
"600",59015,1061.936,399.0240543,197.9464108,0.847482143,60429,0.716404589
"601",48128,1057.316,353.4431023,174.7384206,0.889081452,48690,0.620056584
"602",69015,1309.118,376.4417183,229.4443383,0.786730515,71811,0.801112671
"603",45831,1001.314,290.868456,170.3624529,0.760192837,46815,0.708980856
"604",42710,1005.656,318.5486996,188.7356304,0.913054825,43315,0.810855453
"605",40271,709.882,318.3247165,175.7867888,0.797098695,42102,0.695204892
"606",47841,629.044,304.5626984,194.4131519,0.829747692,49434,0.744583103
"607",38975,572.904,314.9258374,177.5780419,0.87865311,36880,0.657839305
"608",60073,864.384,401.0171958,197.9954564,0.899642964,61331,0.660265976
"609",57252,861.377,414.5648568,186.4270428,0.894922689,59860,0.615276494
"610",49084,1048.917,351.8203023,177.6488185,0.901068964,45700,0.644927667
"611",33743,584.73,274.4119516,152.8785182,0.868163964,37595,0.770212811
"612",54918,886.882,397.2511504,172.2604706,0.854815491,39868,0.719810397
"613",43936,1064.073,305.4283613,181.6576201,0.749581749,43203,0.815974359
"614",42788,1022.82,297.5498106,175.7814306,0.707794562,59698,0.790699522
"615",31009,911.075,262.758384,161.5311775,0.722872778,29880,0.786817831
"616",70424,1175.885,439.3772534,194.0768759,0.833226216,68698,0.81721242
"617",53553,724.118,364.7315053,213.0273132,0.849392995,40665,0.676341692
"618",51107,930.757,356.8740194,200.9759989,0.831080008,55068,0.729762079
"619",53327,1113.427,364.7618858,163.908401,0.842265891,54925,0.817922914
"620",31673,792.247,230.2423338,179.2278805,0.794242527,30813,0.704353458
"621",30852,662.926,223.920706,144.4500521,0.680987423,31128,0.730171464
"622",53395,730.193,387.3091994,189.1649017,0.836434553,56721,0.7069667
"623",32782,863.814,234.4665315,171.2576185,0.718804618,33413,0.767893939
"624",41850,788.848,354.5355407,148.1017914,0.859700581,43606,0.616098737
"625",59913,1265.976,394.7586211,217.6376914,0.905343612,63960,0.80521967
"626",45198,1066.17,370.6120759,135.5491869,0.885184982,44372,0.5728532
"627",48352,1048.151,323.5225513,173.28886,0.892433581,49747,0.787365491
"628",47881,879.316,338.8378192,194.2681,0.763772542,48611,0.69289882
"629",48758,1028.071,383.5930391,199.0981787,0.842801922,48944,0.823980501
"630",55026,1056.989,360.7826918,153.898289,0.881924842,55277,0.663799751
"631",71831,1192.981,378.9862551,212.8390013,0.764470214,72130,0.775264413
"632",29207,533.843,261.4365012,164.0955969,0.809170431,43571,0.695462389
"633",44397,630.864,305.4073189,213.7902664,0.718878997,46273,0.745063957
"634",51380,672.579,339.8199116,207.660305,0.727370129,54117,0.812828066
"635",44695,1099.674,310.5965924,176.7891273,0.752534848,45299,0.805115771
"636",37704,657.908,246.0105757,189.293728,0.702906341,38570,0.797384919
"637",41210,994.505,289.527457,152.0638443,0.788328621,41879,0.792459706
"638",53906,891.091,372.9411347,192.4878659,0.862831568,53797,0.782748898
"639",47270,908.7,384.9461457,179.3856116,0.919359277,48106,0.64899447
"640",41682,631.435,306.8391478,161.262155,0.736674263,44068,0.777618134
"641",46006,833.285,350.4951462,183.0912261,0.905916721,46454,0.613824891
"642",30734,694.991,280.047784,146.4036245,0.753562928,18371,0.778960052
"643",51101,856.469,356.5982181,177.1479945,0.89527995,52307,0.622555627
"644",61553,848.785,430.6654092,194.6595014,0.903220177,62498,0.793292562
"645",51977,964.242,382.2286934,175.6303259,0.909055196,53872,0.812685684
"646",32431,710.421,305.0549691,182.1806822,0.85336498,34644,0.734424593
"647",51984,1083.248,379.491311,200.0239848,0.905651244,53810,0.603779752
"648",41051,1058.442,311.5601629,198.5216582,0.740951622,41509,0.749143023
"649",44453,1081.702,293.4909821,191.418159,0.736616243,44392,0.683460489
"650",64747,968.007,376.4123474,221.9196662,0.826852138,52561,0.802115523
"651",52141,1188.558,378.8199119,176.8326391,0.851557526,68363,0.657233278
"652",54987,1141.194,372.2280833,189.3520882,0.907179272,58809,0.748762552
"653",58096,988.441,414.3550418,172.6490328,0.868468345,59170,0.778401079
"654",58289,848.829,397.0985004,205.6424382,0.915319813,43456,0.595712495
"655",47881,1007.548,340.7554088,186.2188029,0.834965649,64120,0.610297376
"656",50678,1138.493,357.5728956,204.1663836,0.895372539,52035,0.743275714
"657",42171,1080.507,286.324073,169.8584853,0.849336269,41967,0.787686602
"658",41414,795.812,318.6545295,194.6142089,0.905429396,46545,0.695985966
"659",26256,673.074,214.2402818,180.6252433,0.795728395,15606,0.702006992
"660",65459,871.773,355.7123818,207.3272351,0.836121041,65103,0.766461762
"661",52182,1071.469,326.5652889,204.5795514,0.810656107,56203,0.777520826
"662",54482,749.871,393.8210916,192.1619071,0.888432653,58793,0.620452333
"663",58607,821.984,370.3970466,201.0546946,0.891550976,55989,0.649160845
"664",46465,928.464,324.2006768,168.5244061,0.841966819,47705,0.68514065
"665",41358,956.27,300.3798721,161.3305974,0.823013904,42938,0.754877102
"666",34105,702.693,207.8850701,168.2455751,0.669933357,30213,0.705377724
"667",49920,690.843,365.6273705,177.5189282,0.795919479,49609,0.758891965
"668",46375,756.052,304.1711641,187.4819029,0.787930394,42940,0.80100943
"669",52943,942.515,397.3365371,154.2123457,0.91228574,65922,0.811438268
"670",34130,769.215,258.9197549,144.5215566,0.789408248,30770,0.709703434
"671",32406,841.031,250.2063283,151.39391,0.699716911,37347,0.748098882
"672",44761,1096.024,287.0113659,216.888778,0.72830801,45264,0.711788251
"673",32898,628.372,259.6721073,148.5055188,0.740650088,30000,0.696331239
"674",49968,913.314,367.0688799,155.1165919,0.828063868,52121,0.728857406
"675",21386,428.539,211.9932603,168.6634861,0.648603273,21598,0.750617068
"676",43174,583.527,309.1143769,218.6460431,0.743877751,57906,0.732972357
"677",63839,949.782,400.5735114,203.9916273,0.898691657,61253,0.812722875
"678",65872,1346.035,444.9282826,189.2362693,0.915210239,70949,0.585771675
"679",46256,973.721,312.2990454,155.1137595,0.797811355,30858,0.790120512
"680",67682,931.14,390.4163387,209.5179531,0.831888359,70727,0.753288378
"681",50437,1000.952,381.3518541,156.2383381,0.910717287,36230,0.826165238
"682",58159,889.75,406.6559458,173.654244,0.900466658,62113,0.61061976
"683",46143,1006.836,361.0881688,190.3310257,0.872034281,47996,0.817659493
"684",41624,676.721,299.3453813,189.5992112,0.766999097,42524,0.71018862
"685",51108,942.065,337.6961507,187.0217504,0.866949535,51658,0.822578659
"686",53868,882.997,351.6907561,231.2189915,0.850043501,57113,0.747858158
"687",47905,972.228,367.0272029,193.8098321,0.87752667,42110,0.805734037
"688",43149,791.801,361.9824346,142.5345577,0.909644598,60084,0.767022057
"689",32484,841.431,225.2714993,150.5286792,0.715497869,34561,0.803118311
"690",75181,1208.177,421.8621007,214.9541679,0.824456742,72471,0.794177446
"691",44214,1104.935,327.1984057,179.1675102,0.82230456,48941,0.78602554
"692",46553,764.603,375.3149608,189.5289512,0.895214864,32222,0.784889781
"693",51286,1174.448,358.1044264,153.7274993,0.823963071,51342,0.713910954
"694",52368,736.705,401.5693912,152.8106881,0.870232784,54199,0.630113622
"695",51859,739.817,383.9834911,177.4065565,0.900654026,51131,0.647148622
"696",45907,1009.804,344.6891002,150.7768911,0.873506698,47969,0.594159833
"697",65935,874.873,395.7022634,178.4047367,0.88504424,66946,0.662367661
"698",96148,1286.872,490.1254174,244.6806838,0.817720753,100946,0.748631569
"699",51213,993.732,381.5060678,185.237808,0.924203153,52267,0.79444548
"700",62715,976.985,366.7507894,224.5645968,0.857872839,62290,0.648182553
"701",57527,1049.313,399.7928498,159.0382204,0.92305676,57740,0.646056528
"702",42726,797.23,345.9192047,179.7231777,0.906325145,42405,0.725702528
"703",47413,916.571,347.0209602,202.7130155,0.822877609,50377,0.671962904
"704",53056,783.398,411.1358284,189.1659167,0.949197219,51443,0.654556994
"705",54388,1167.22,313.2679865,216.3938348,0.812545528,69636,0.791883078
"706",45489,794.041,335.7645812,203.2067097,0.809273189,62376,0.704117623
"707",72501,1298.083,419.2108474,266.8200365,0.75190723,74102,0.807994099
"708",48179,1093.775,359.7088935,178.8701351,0.900213452,35350,0.610912769
"709",56208,923.675,388.9937217,207.4623681,0.906670975,57949,0.606047783
"710",67711,974.614,447.9427492,192.1480085,0.872420594,52877,0.573713343
"711",44390,1083.484,268.9419989,168.6391539,0.808762574,48887,0.733730665
"712",53706,824.77,387.4291793,168.6531072,0.89668969,55232,0.609934885
"713",28323,884.018,236.2491731,124.6230597,0.726289652,28834,0.712672579
"714",58071,1023.357,364.3853368,212.4433195,0.81535975,56928,0.764980734
"715",60232,1296.271,442.3325354,162.637396,0.921900217,63265,0.602033739
"716",52768,1140.843,355.6508709,171.9667245,0.911109547,52915,0.725038027
"717",56481,1077.052,391.1637342,184.3215715,0.927189103,56783,0.56828242
"718",56669,894.195,373.7612572,169.4898007,0.914803829,73863,0.778085112
"719",51999,856.674,383.7881103,170.7614156,0.871023742,52880,0.57316682
"720",29807,883.049,226.2981213,138.0064546,0.761884332,15418,0.724563573
"721",59475,991.285,410.9882501,217.779514,0.860441442,61917,0.847371712
"722",59996,961.26,422.9735298,191.8474422,0.8353597,75899,0.605695756
"723",57504,997.66,391.742898,172.9635429,0.810763864,58743,0.61351906
"724",33211,703.834,266.7524903,166.6473325,0.682156789,32153,0.775314699
"725",51846,920.801,374.6088573,168.3977941,0.88208224,53188,0.655166725
"726",52425,747.164,369.065677,163.5951331,0.845728261,39975,0.609249117
"727",87367,938.237,459.4103246,262.9566048,0.825005121,90530,0.732578985
"728",55605,991.556,358.7808585,191.1813188,0.846891914,52357,0.615959458
"729",42645,902.471,360.6820457,175.2913347,0.905871395,44310,0.604884971
"730",52446,868.382,349.8312724,170.0456032,0.843034984,50650,0.611140338
"731",51485,970.355,370.0640532,156.5472534,0.901380631,55387,0.730500688
"732",37660,826.037,263.0494694,182.6268331,0.74619566,35747,0.713954348
"733",59513,863.261,386.3566616,212.7204821,0.829179186,57482,0.779478107
"734",61277,808.849,387.1918346,198.1449368,0.864345173,63923,0.787911343
"735",73450,1031.921,384.0885772,248.5342886,0.801813898,56666,0.718926865
"736",47094,1099.354,365.1819577,187.9587699,0.859047949,47867,0.801950879
"737",63027,930.861,430.3360213,171.3584639,0.878636348,63341,0.713681159
"738",39396,694.076,291.1980416,170.1303042,0.868867492,40180,0.644622917
"739",65750,861.665,440.5620084,168.401278,0.848820363,64212,0.667276035
"740",50782,970.643,376.2106374,182.906672,0.852030205,55964,0.617559215
"741",57503,912.789,362.4089382,170.4343265,0.869864422,58272,0.722618598
"742",42824,867.548,263.57715,165.6398987,0.747916996,43641,0.796815668
"743",56729,798.16,390.774334,200.0873745,0.900826207,55915,0.648799233
"744",32058,606.445,259.3468213,192.2441668,0.737509122,36419,0.790308128
"745",54839,923.981,391.75142,188.6493458,0.830231123,60563,0.761785853
"746",50055,1111.592,348.7225455,206.4502591,0.824062749,51557,0.720152345
"747",51143,1105.841,311.8346453,187.2382401,0.817400925,52954,0.782207166
"748",43530,799.347,367.4608898,185.2292988,0.829366845,46808,0.807687208
"749",50071,862.789,387.6366577,187.7375293,0.897962584,53290,0.624573769
